name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Oleksandr Myshuha,Q3544128,Ukraine,Novyi Vytkiv,Lviv,https://en.wikipedia.org/wiki/Aleksander_Myszuga
Viktoriia Lukianets,Q435893,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Victoria_Loukianetz
Natalia Ermolenko-Yuzhina,Q3336352,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Natalia_Ermolenko-Yuzhina
Lidiya Lipkovskaya,Q3389824,Ukraine,Babyn,Romania,https://en.wikipedia.org/wiki/Lydia_Lipkowska
Eduard Haken,Q3507846,Ukraine,Shklyn,Olomouc,https://en.wikipedia.org/wiki/Eduard_Haken
Yevheniia Miroshnychenko,Q458179,Ukraine,Hrafske,Soviet Union,https://en.wikipedia.org/wiki/Evgeniya_Miroshnichenko
Ilka Pálmay,Q1242223,Ukraine,Uzhhorod,Hungary,https://en.wikipedia.org/wiki/Ilka_P%C3%A1lmay
Igor Morozov,Q454393,Ukraine,Dnipro,Soviet Union,https://en.wikipedia.org/wiki/Igor_Morozov_(baritone)
Maria Fontosh,Q4948456,Ukraine,Velyka Kopanya,Sweden,https://en.wikipedia.org/wiki/Maria_Fontosh
Maria Kuznetsova,Q3291015,Ukraine,Odesa,France,https://en.wikipedia.org/wiki/Mariya_Kuznetsova_(singer)
Ján Koehler,Q3389131,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/J%C3%A1n_Koehler
Borys Hmyria,Q2024256,Ukraine,Lebedyn,Soviet Union,https://en.wikipedia.org/wiki/Borys_Hmyria
Andrei Bondarenko,Q3400809,Ukraine,Kamianets-Podilskyi,Ukraine,https://en.wikipedia.org/wiki/Andrei_Bondarenko
Olga Mykytenko,Q1277817,Ukraine,Zhytomyr,Ukraine,https://en.wikipedia.org/wiki/Olga_Mykytenko
Dmytro Hnatyuk,Q2560981,Ukraine,Mamaivtsi,Kingdom of Romania,https://en.wikipedia.org/wiki/Dmytro_Hnatyuk
Mark Poltoratsky,Q4370887,Ukraine,Sosnytsia,Russian Empire,https://en.wikipedia.org/wiki/Mark_Poltoratsky
Julia Kogan,Q6306511,Ukraine,Ukraine,Ukraine,https://en.wikipedia.org/wiki/Julia_Kogan
Taras Konoshchenko,Q2393954,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Taras_Konoshchenko
Diana Petrynenko,Q4360576,Ukraine,Drabiv Raion,Soviet Union,https://en.wikipedia.org/wiki/Diana_Petrynenko
Stefania Woytowicz,Q2563528,Ukraine,Orynyn,Poland,https://en.wikipedia.org/wiki/Stefania_Woytowicz
Vasily Petrov,Q4360720,Ukraine,Oleksiyivka,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Rodionovich_Petrov
Antonina Nezhdanova,Q2450734,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Antonina_Nezhdanova
Ekaterina Scherbachenko,Q4528900,Ukraine,Chernobyl,Russia,https://en.wikipedia.org/wiki/Ekaterina_Scherbachenko
Maria Sokil,Q6761590,Ukraine,Zaporizhzhia,Ukrainian People's Republic,https://en.wikipedia.org/wiki/Maria_Sokil
Maria Titarenko,Q4458217,Ukraine,Sevastopol,Azerbaijan,https://en.wikipedia.org/wiki/Maria_Titarenko
Bela Andreevna Roedenko,Q4399344,Ukraine,Antratsyt,Russia,https://en.wikipedia.org/wiki/Bela_Rudenko
Natalia Shpiller,Q4526453,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natalia_Shpiller
Lyudmila Shemchuk,Q4522807,Ukraine,Styla,Russia,https://en.wikipedia.org/wiki/Lyudmila_Shemchuk
Liudmyla Monastyrska,Q6654017,Ukraine,Irkliiv,Ukraine,https://en.wikipedia.org/wiki/Liudmyla_Monastyrska
Andrij Dobriansky,Q4759335,Ukraine,Lviv,Ukraine,https://en.wikipedia.org/wiki/Andrij_Dobriansky
Lyudmila Shirina,Q4524251,Ukraine,Bilozerka,Soviet Union,https://en.wikipedia.org/wiki/Lyudmila_Shirina
Mariia Stefiuk,Q4442496,Ukraine,Rozhniv,Soviet Union,https://en.wikipedia.org/wiki/Mariia_Stefiuk
Valentyna Arkanova,Q12079033,Ukraine,Kherson,Soviet Union,https://en.wikipedia.org/wiki/Valentyna_Arkanova
Hanna Krushelnytska,Q12115138,Ukraine,Bila,Lviv,https://en.wikipedia.org/wiki/Hanna_Krushelnytska
Iryna Dats,Q12099610,Ukraine,Zhytomyr,Ukraine,https://en.wikipedia.org/wiki/Iryna_Dats
Olena Tokar,Q12161762,Ukraine,Novotoshkivske,Ukraine,https://en.wikipedia.org/wiki/Olena_Tokar
Irena Turkevycz-Martynec,Q12162959,Ukraine,Brody,Austria–Hungary,https://en.wikipedia.org/wiki/Irena_Turkevycz-Martynec
Roxolana Roslak,Q12148833,Ukraine,Chortkiv,Canada,https://en.wikipedia.org/wiki/Roxolana_Roslak
Anzhelina Shvachka,Q12171389,Ukraine,Dnipro,Ukraine,https://en.wikipedia.org/wiki/Anzhelina_Shvachka
Nina Koshetz,Q7037999,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Nina_Koshetz
Maria Mokrzycka,Q11769042,Ukraine,Lviv,Austria–Hungary,https://en.wikipedia.org/wiki/Maria_Moscisca
Misha Raitzin,Q16012498,Ukraine,Ukraine,Soviet Union,https://en.wikipedia.org/wiki/Misha_Raitzin
Stefania Dovhan,Q7606365,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Stefania_Dovhan
Olha Pasichnyk,Q7086652,Ukraine,Rivne,Ukraine,https://en.wikipedia.org/wiki/Olga_Pasichnyk
Renata Babak,Q7312570,Ukraine,Kharkiv,Soviet Union,https://en.wikipedia.org/wiki/Renata_Babak
Pavel Koshetz,Q7155654,Ukraine,Romashki,Russian Empire,https://en.wikipedia.org/wiki/Pavel_Koshetz
Vyacheslav Polozov,Q7943831,Ukraine,Mariupol,Soviet Union,https://en.wikipedia.org/wiki/Vyacheslav_Polozov
Franz Ferenczy,Q5492756,Ukraine,Uzhhorod,Germany,https://en.wikipedia.org/wiki/Franz_Ferenczy
Oksana Dyka,Q7082613,Ukraine,Buki,Ukraine,https://en.wikipedia.org/wiki/Oksana_Dyka
Mikhail Shuisky,Q14943977,Ukraine,Novoheorhiivsk,Russian Empire,https://en.wikipedia.org/wiki/Mikhail_Shuisky
Gavrilo Martsenkovich,Q5528388,Ukraine,Hlukhiv,Russian Empire,https://en.wikipedia.org/wiki/Gavrilo_Martsenkovich
Teresa Arkel,Q18221206,Ukraine,Lviv,Austria–Hungary,https://en.wikipedia.org/wiki/Teresa_Arkel
Olha Bezsmertna,Q20631407,Ukraine,Bohuslav,Ukraine,https://en.wikipedia.org/wiki/Olga_Bezsmertna
Olga Kulchynska,Q16739217,Ukraine,Rivne,Ukraine,https://en.wikipedia.org/wiki/Olga_Kulchynska
Bogdan Volkov,Q16739594,Ukraine,Chystiakove,Ukraine,https://en.wikipedia.org/wiki/Bogdan_Volkov
Dmitry Belosselskiy,Q48102676,Ukraine,Pavlohrad,Russia,https://en.wikipedia.org/wiki/Dmitry_Belosselskiy
Wanda Wermińska,Q8865773,Ukraine,Bloshchintsi,Poland,https://en.wikipedia.org/wiki/Wanda_Wermi%C5%84ska
Xenia Belmas,Q28366290,Ukraine,Chernihiv,Chernihiv,https://en.wikipedia.org/wiki/Xenia_Belmas
Eleonora Vindau,Q16231600,Ukraine,Kyiv,Kyiv,https://en.wikipedia.org/wiki/Eleonora_Vindau
Igor Stravinsky,Q7314,Russia,Lomonosov,Biarritz,https://en.wikipedia.org/wiki/Igor_Stravinsky
Ernst Mielck,Q4761,Russia,Vyborg,Grand Duchy of Finland,https://en.wikipedia.org/wiki/Ernst_Mielck
Pyotr Ilyich Tchaikovsky,Q7315,Russia,Votkinsk,Alapayevsk,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky
Stanisław Szpinalski,Q117820,Russia,Krasnodar,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Szpinalski
Wladimir Vogel,Q115947,Russia,Moscow,Ascona,https://en.wikipedia.org/wiki/Wladimir_Vogel
Ella Adayevskaya,Q112885,Russia,Saint Petersburg,German Empire,https://en.wikipedia.org/wiki/Ella_Adayevskaya
Anatol Ugorski,Q112052,Russia,Rubtsovsk,Detmold,https://en.wikipedia.org/wiki/Anatol_Ugorski
Sergey Kuryokhin,Q118233,Russia,Murmansk,Russia,https://en.wikipedia.org/wiki/Sergey_Kuryokhin
Sergei Rachmaninoff,Q131861,Russia,Semenovo,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Rachmaninoff
Irving Berlin,Q128746,Russia,Tyumen,New York City,https://en.wikipedia.org/wiki/Irving_Berlin
Modest Petrovich Mussorgsky,Q132682,Russia,Karevo,Russian Empire,https://en.wikipedia.org/wiki/Modest_Mussorgsky
Dmitri Kabalevsky,Q153776,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Dmitry_Kabalevsky
Evgeny Kissin,Q160154,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Evgeny_Kissin
Alfred Schnittke,Q158078,Russia,Engels,Russia,https://en.wikipedia.org/wiki/Alfred_Schnittke
Alexander Borodin,Q164004,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Borodin
Rodion Shchedrin,Q165706,Russia,Moscow,Germany,https://en.wikipedia.org/wiki/Rodion_Shchedrin
Alexander Glazunov,Q25872,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Glazunov
Alexander Griboyedov,Q15001,Russia,Moscow,Tbilisi,https://en.wikipedia.org/wiki/Alexander_Griboyedov
Boris Pasternak,Q41223,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Boris_Pasternak
Boris Berezovsky,Q25873,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Boris_Berezovsky_(pianist)
Mily Balakirev,Q185040,Russia,Nizhny Novgorod,Nizhny Novgorod,https://en.wikipedia.org/wiki/Mily_Balakirev
Issay Dobrowen,Q181145,Russia,Nizhny Novgorod,Norway,https://en.wikipedia.org/wiki/Issay_Dobrowen
Alexander Scriabin,Q185647,Russia,Moscow,Moscow,https://en.wikipedia.org/wiki/Alexander_Scriabin
Lukas Geniušas,Q93837,Russia,Moscow,Lithuania,https://en.wikipedia.org/wiki/Lukas_Geniu%C5%A1as
Vladimir Sokolov,Q3561871,Russia,Vylgort,Russia,https://en.wikipedia.org/wiki/Vladimir_Sokolov_(musician)
Simeon Bellison,Q4082105,Russia,Smolensk,United States,https://en.wikipedia.org/wiki/Simeon_Bellison
T-killah,Q4142,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/T-killah
Akim Kozlov,Q2829046,Russia,Q4539105,Russia,https://en.wikipedia.org/wiki/Akim_Kozlov
Lev Mikhailov,Q662909,Russia,Krasnoyarsk,Soviet Union,https://en.wikipedia.org/wiki/Lev_Mikhailov
Sergei Rozanov,Q3479766,Russia,Ryazan,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Rozanov
Igor Levit,Q100759,Russia,Nizhny Novgorod,Berlin,https://en.wikipedia.org/wiki/Igor_Levit
Vladimir Ashkenazy,Q157785,Russia,Nizhny Novgorod,Iceland,https://en.wikipedia.org/wiki/Vladimir_Ashkenazy
Tina Karol,Q229065,Russia,Orotukan,Zazymia,https://en.wikipedia.org/wiki/Tina_Karol
Regina Spektor,Q229274,Russia,Moscow,New York City,https://en.wikipedia.org/wiki/Regina_Spektor
Lyubov Orlova,Q236229,Russia,Zvenigorod,Russian Socialist Federative Soviet Republic,https://en.wikipedia.org/wiki/Lyubov_Orlova
Olesya Rulin,Q233463,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Olesya_Rulin
Lera Auerbach,Q241503,Russia,Chelyabinsk,Austria,https://en.wikipedia.org/wiki/Lera_Auerbach
Bulat Okudzhava,Q239652,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Bulat_Okudzhava
Airat Ichmouratov,Q21063940,Russia,Kazan,Canada,https://en.wikipedia.org/wiki/Airat_Ichmouratov
Vladimir Vysotsky,Q512,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Vladimir_Vysotsky
Roman Matsov,Q326258,Russia,Saint Petersburg,Estonia,https://en.wikipedia.org/wiki/Roman_Matsov
Sergei Ivanovich Taneyev,Q335006,Russia,Vladimir,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Taneyev
Alexander Rudin,Q337938,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Rudin
Karl Heinrich Barth,Q64926,Russia,Baltiysk,Germany,https://en.wikipedia.org/wiki/Karl_Heinrich_Barth
Leonid Kreutzer,Q64864,Russia,Saint Petersburg,Germany,https://en.wikipedia.org/wiki/Leonid_Kreutzer
Dmitri Shostakovich,Q80135,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Dmitri_Shostakovich
Lilya Zilberstein,Q303545,Russia,Moscow,Hamburg,https://en.wikipedia.org/wiki/Lilya_Zilberstein
Boris Asafyev,Q325032,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Asafyev
Adam Kadyrov,Q122967353,Russia,Chechnya,Russia,https://en.wikipedia.org/wiki/Adam_Kadyrov
Hans Pfitzner,Q57358,Russia,Moscow,Germany,https://en.wikipedia.org/wiki/Hans_Pfitzner
Alexander Goedicke,Q289058,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Goedicke
Kamil Sämiğullin,Q19915367,Russia,"Krasnogorsky, Mari El Republic",Kazan,https://en.wikipedia.org/wiki/Kamil_Samigullin
Alla Pugacheva,Q80510,Russia,Moscow,Berezhki,https://en.wikipedia.org/wiki/Alla_Pugacheva
John Kay,Q63204,Russia,Sovetsk,United States,https://en.wikipedia.org/wiki/John_Kay_(musician)
Anton Arensky,Q313970,Russia,Veliky Novgorod,Russian Empire,https://en.wikipedia.org/wiki/Anton_Arensky
Nikolai Rubinstein,Q311791,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Rubinstein
Alexander Dargomyzhsky,Q311384,Russia,Q23881797,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Dargomyzhsky
Yevgeny Mravinsky,Q320609,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Yevgeny_Mravinsky
Q263059,Q263059,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yulianna_Avdeeva
Anna Vyrubova,Q266125,Russia,Lomonosov,Saint Petersburg,https://en.wikipedia.org/wiki/Anna_Vyrubova
Aleksandra Pakhmutova,Q260885,Russia,Beketovka,Russia,https://en.wikipedia.org/wiki/Aleksandra_Pakhmutova
Alexander Siloti,Q366536,Russia,Znamenka,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Siloti
Nikolai Medtner,Q365574,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Medtner
Leonid Karev,Q366762,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Leonid_Karev
Grigory Ginzburg,Q374594,Russia,Nizhny Novgorod,Soviet Union,https://en.wikipedia.org/wiki/Grigory_Ginzburg
Nikolay Ogarev,Q374362,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nikolay_Ogarev
Tikhon Khrennikov,Q367830,Russia,Yelets,Russia,https://en.wikipedia.org/wiki/Tikhon_Khrennikov
Zhanna Bichevskaya,Q274312,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Zhanna_Bichevskaya
Timati,Q176846,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Timati
Igor Zhukov,Q321763,Russia,Nizhny Novgorod,Russia,https://en.wikipedia.org/wiki/Igor_Zhukov
Roman Grinev,Q58227406,Russia,Chernogolovka,Russia,https://en.wikipedia.org/wiki/Roman_Grinev
Maria Yudina,Q258602,Russia,Nevel,Russian Empire,https://en.wikipedia.org/wiki/Maria_Yudina
Tatiana Nikolayeva,Q260104,Russia,Bezhitsa,Russia,https://en.wikipedia.org/wiki/Tatiana_Nikolayeva
Nikolai Zverev,Q553959,Russia,Volokolamsk,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Zverev
Arthur Friedheim,Q557478,Russia,Saint Petersburg,Germany,https://en.wikipedia.org/wiki/Arthur_Friedheim
Lazar Berman,Q545764,Russia,Saint Petersburg,Italy,https://en.wikipedia.org/wiki/Lazar_Berman
Alexander Melnikov,Q548431,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Melnikov_(pianist)
Nicolas Slonimsky,Q555602,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nicolas_Slonimsky
Andrei Eshpai,Q502147,Russia,Kozmodemyansk,Russia,https://en.wikipedia.org/wiki/Andrei_Eshpai
Alexander Tcherepnin,Q504011,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Tcherepnin
Alexander Gretchaninov,Q508270,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Gretchaninov
Andrei Gavrilov,Q502725,Russia,Moscow,Armenia,https://en.wikipedia.org/wiki/Andrei_Gavrilov
Andrej Hoteev,Q502063,Russia,Saint Petersburg,Germany,https://en.wikipedia.org/wiki/Andrej_Hoteev
Andrei Nikolsky,Q502750,Russia,Moscow,Belgium,https://en.wikipedia.org/wiki/Andrei_Nikolsky
Vladimir Krainev,Q670381,Russia,Krasnoyarsk,Russia,https://en.wikipedia.org/wiki/Vladimir_Krainev
Lev Oborin,Q644483,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Lev_Oborin
Alexander Rosenbaum,Q663116,Russia,Saint Petersburg,Moscow,https://en.wikipedia.org/wiki/Alexander_Rosenbaum
Konstantin Scherbakov,Q671446,Russia,Barnaul,Winterthur,https://en.wikipedia.org/wiki/Konstantin_Scherbakov
Arcadi Volodos,Q631344,Russia,Saint Petersburg,Madrid,https://en.wikipedia.org/wiki/Arcadi_Volodos
Alexander Osminin,Q620773,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Osminin
Aleksandr Zatsepin,Q641869,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Zatsepin
Konstantin Saradzhev,Q454363,Russia,Derbent,Yerevan,https://en.wikipedia.org/wiki/Konstantin_Saradzhev
Ingeborg Bronsart von Schellendorf,Q457863,Russia,Saint Petersburg,Kingdom of Prussia,https://en.wikipedia.org/wiki/Ingeborg_Bronsart_von_Schellendorf
Nikolai Fomenko,Q380407,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Nikolai_Fomenko
Vera Gornostayeva,Q432219,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Vera_Gornostayeva
Nikolai Obukhov,Q433208,Russia,Olshanka,France,https://en.wikipedia.org/wiki/Nikolai_Obukhov
Sergei Lyapunov,Q427214,Russia,Yaroslavl,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Lyapunov
Yelena Bekman-Shcherbina,Q462783,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Elena_Beckman-Shcherbina
Mikhail Pletnev,Q512015,Russia,Arkhangelsk,Russia,https://en.wikipedia.org/wiki/Mikhail_Pletnev
Arseny Koreshchenko,Q456917,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Arseny_Koreshchenko
Georgy Sviridov,Q467738,Russia,Fatezh,Russia,https://en.wikipedia.org/wiki/Georgy_Sviridov
Grigory Sokolov,Q468626,Russia,Saint Petersburg,Q492744,https://en.wikipedia.org/wiki/Grigory_Sokolov
Yegor Letov,Q363371,Russia,Omsk,Russia,https://en.wikipedia.org/wiki/Yegor_Letov
Viktor Tsoi,Q487125,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Viktor_Tsoi
Gennady Rozhdestvensky,Q437262,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Gennady_Rozhdestvensky
Elena Kuschnerova,Q439551,Russia,Moscow,Germany,https://en.wikipedia.org/wiki/Elena_Kuschnerova
Viviana Sofronitsky,Q440486,Russia,Moscow,Canada,https://en.wikipedia.org/wiki/Viviana_Sofronitsky
Vera Timanova,Q439806,Russia,Ufa,Russian Empire,https://en.wikipedia.org/wiki/Vera_Timanova
Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Mikhail Boyarsky,Q544641,Russia,Saint Petersburg,Saint Petersburg,https://en.wikipedia.org/wiki/Mikhail_Boyarsky
Anna Gourari,Q538515,Russia,Kazan,Germany,https://en.wikipedia.org/wiki/Anna_Gourari
Igor Khoroshev,Q539989,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Igor_Khoroshev
Olga Konkova,Q533162,Russia,Moscow,Norway,https://en.wikipedia.org/wiki/Olga_Konkova
Elena Gnesina,Q535155,Russia,Rostov-on-Don,Russian Empire,https://en.wikipedia.org/wiki/Elena_Gnesina
Mikhail Shufutinsky,Q541833,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Mikhail_Shufutinsky
Stanislav Neuhaus,Q720509,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Stanislav_Neuhaus
Alexander Alyabyev,Q712094,Russia,Tobolsk,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Alyabyev
Yevgeny Svetlanov,Q709440,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yevgeny_Svetlanov
Anatole Kitain,Q487501,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Anatole_Kitain
Anatoly Nikolayevich Alexandrov,Q487918,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Anatoly_Alexandrov_(composer)
Anatoly Ivanov,Q488056,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Anatoli_Ivanov_(musician)
Noize MC,Q2026639,Russia,Yartsevo,Russia,https://en.wikipedia.org/wiki/Noize_MC
Ania Bukstein,Q529532,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Ania_Bukstein
Valeriy Syutkin,Q504515,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Valeriy_Syutkin
Viktoria Postnikova,Q522375,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Viktoria_Postnikova
Detsl,Q1968358,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Detsl
Anna Yesipova,Q521740,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Anna_Yesipova
Aleksander Gurilyov,Q448128,Russia,Semyonovskoe,Russian Empire,https://en.wikipedia.org/wiki/Aleksander_Gurilyov
Vadim Borisovsky,Q2449037,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Vadim_Borisovsky
ST1M,Q3920015,Russia,Tolyatti,Russia,https://en.wikipedia.org/wiki/ST1M
Misia Sert,Q447487,Russia,Pushkin,Villa Servais,https://en.wikipedia.org/wiki/Misia_Sert
Elena Bashkirova,Q450889,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Elena_Bashkirova
Leonid Agutin,Q337404,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Leonid_Agutin
Olga Kern,Q443167,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Olga_Kern
Sophie Carmen Eckhardt-Gramatté,Q443705,Russia,Moscow,Canada,https://en.wikipedia.org/wiki/Sophie_Carmen_Eckhardt-Gramatt%C3%A9
Ivan Urgant,Q442830,Russia,Saint Petersburg,Moscow,https://en.wikipedia.org/wiki/Ivan_Urgant
Igor Vasilyevich Ivanov,Q706461,Russia,Saint Petersburg,Canada,https://en.wikipedia.org/wiki/Igor_Ivanov_(chess_player)
Maxim Shostakovich,Q706328,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Maxim_Shostakovich
Nikolai Lugansky,Q706497,Russia,Moscow,Moscow,https://en.wikipedia.org/wiki/Nikolai_Lugansky
Boris Giltburg,Q893661,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Boris_Giltburg
Boris Tishchenko,Q893684,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Tishchenko
Nikolai Tcherepnin,Q918647,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Tcherepnin
Boris Tchaikovsky,Q893609,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Boris_Tchaikovsky
Fyodor Druzhinin,Q93835,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Fyodor_Druzhinin
Yury Bashmet,Q156546,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Yuri_Bashmet
Maxim Vengerov,Q441388,Russia,Novosibirsk,Germany,https://en.wikipedia.org/wiki/Maxim_Vengerov
Lev Zhurbin,Q195817,Russia,Moscow,New York City,https://en.wikipedia.org/wiki/Lev_Zhurbin
Rudolf Barshai,Q362806,Russia,Labinsk,Russia,https://en.wikipedia.org/wiki/Rudolf_Barshai
Yuri Vizbor,Q582152,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Yuri_Vizbor
Nikita Koshkin,Q461509,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nikita_Koshkin
Konstantin Igumnov,Q586116,Russia,Lebedyan,Soviet Union,https://en.wikipedia.org/wiki/Konstantin_Igumnov
Gintaras Januševičius,Q835193,Russia,Moscow,Klaipėda,https://en.wikipedia.org/wiki/Gintaras_Janu%C5%A1evi%C4%8Dius
Yakov Flier,Q931515,Russia,Orekhovo-Zuyevo,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Flier
Vassily Sinaisky,Q926689,Russia,Abez,Russia,https://en.wikipedia.org/wiki/Vassily_Sinaisky
Sergey Malov,Q4278094,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Sergey_Malov_(musician)
Yuliy Kim,Q750943,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Yuliy_Kim
Lev Natochenny,Q824515,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Lev_Natochenny
Denis Matsuev,Q739505,Russia,Irkutsk,Moscow,https://en.wikipedia.org/wiki/Denis_Matsuev
Vasily Solovyov-Sedoi,Q739362,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Vasily_Solovyov-Sedoy
Basta,Q3986754,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Basta_(rapper)
Armas Järnefelt,Q767237,Russia,Vyborg,Stockholm,https://en.wikipedia.org/wiki/Armas_J%C3%A4rnefelt
Nikita Magaloff,Q731429,Russia,Saint Petersburg,Russian Soviet Federative Socialist Republic,https://en.wikipedia.org/wiki/Nikita_Magaloff
Alexander Malinin,Q620723,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Alexander_Malinin
Jeeep,Q4041819,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeeep_(rapper)
Oxxxymiron,Q4046107,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Oxxxymiron
Mot,Q4289881,Russia,Krymsk,Russia,https://en.wikipedia.org/wiki/Mot_(rapper)
Ligalize,Q4261158,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ligalize
Dolphin,Q4157304,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Dolphin_(musician)
Oleg Zhukov,Q4181394,Russia,Ivanovo,Russia,https://en.wikipedia.org/wiki/Oleg_Zhukov_(singer)
Nikolai Rakov,Q1268922,Russia,Kaluga,Soviet Union,https://en.wikipedia.org/wiki/Nikolai_Rakov
Sergey Bezrukov,Q473580,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Bezrukov
